customer_id,country,first_purchase,last_purchase,n_orders,total_spent,avg_basket,recency_days,tenure_days
52425,United Kingdom,2009-04-11 12:20:00,2011-07-01 12:20:00,11.65,242.01,18.22,161.42,811.69
62629,Germany,2011-07-01 12:20:00,2011-10-22 12:20:00,2.21,228.67,112.13,48.33,113.87
19523,United Kingdom,2009-12-15 12:20:00,2011-11-28 12:20:00,13.98,1848.6,104.62,11.44,713.02
51861,United Kingdom,2008-11-30 12:20:00,2010-11-08 12:20:00,2.73,150.89,41.77,396.06,708.2
32934,United Kingdom,2010-09-24 12:20:00,2011-11-19 12:20:00,7.83,223.44,32.04,20.73,421.69
13766,United Kingdom,2010-08-01 14:25:00,2010-08-01 14:25:00,1.0,55.8,55.8,494.0,494.0
40575,United Kingdom,2010-03-23 12:20:00,2011-10-19 12:20:00,4.4,67.65,16.02,51.41,575.64
41162,United Kingdom,2010-06-12 12:20:00,2011-11-13 12:20:00,6.63,165.03,28.19,26.21,519.43
49494,United Kingdom,2009-07-27 12:20:00,2011-04-20 12:20:00,5.45,412.28,71.27,233.32,632.12
59814,United Kingdom,2011-05-28 12:20:00,2011-10-13 12:20:00,1.85,21.66,10.42,57.86,138.85
53321,United Kingdom,2010-05-22 12:20:00,2011-06-15 12:20:00,2.8,197.77,69.07,177.34,389.21
43893,United Kingdom,2009-01-24 12:20:00,2010-09-06 12:20:00,1.74,96.17,48.72,459.65,590.91
28464,United Kingdom,2009-06-23 12:20:00,2011-05-12 12:20:00,22.46,622.09,30.07,211.81,688.64
22677,United Kingdom,2010-03-24 12:20:00,2011-11-09 12:20:00,11.49,918.97,109.81,30.02,595.16
60698,Malta,2009-10-08 12:20:00,2011-08-08 12:20:00,2.93,423.04,116.57,123.32,669.32
18293,Germany,2009-10-04 12:20:00,2011-11-07 12:20:00,20.62,1100.48,47.53,32.0,764.09
33738,United Kingdom,2010-06-26 12:20:00,2011-09-08 12:20:00,5.32,227.37,49.13,92.12,439.83
17367,United Kingdom,2011-04-15 14:21:00,2011-04-15 14:21:00,1.0,5.0,5.0,237.0,237.0
51891,United Kingdom,2008-07-26 12:20:00,2010-09-10 12:20:00,3.75,97.19,22.54,455.81,776.04
19687,United Kingdom,2010-09-08 12:20:00,2011-11-25 12:20:00,6.89,7277.36,932.3,14.54,443.97
57098,Germany,2011-07-13 12:20:00,2011-09-27 12:20:00,0.98,29.25,29.16,73.87,76.28
14176,United Kingdom,2010-12-07 11:45:00,2011-02-15 12:56:00,3.0,138.90000000000003,46.30000000000001,296.0,367.0
58878,United Kingdom,2008-06-18 12:20:00,2010-08-28 12:20:00,2.94,470.93,164.29,468.63,801.68
53790,United Kingdom,2008-06-22 12:20:00,2010-05-04 12:20:00,2.17,181.13,77.23,584.73,681.46
37573,United Kingdom,2010-08-20 12:20:00,2011-11-19 12:20:00,4.23,106.68,25.28,20.94,456.75
47387,United Kingdom,2011-07-18 12:20:00,2011-10-04 12:20:00,1.03,22.43,21.1,66.57,78.54
37080,United Kingdom,2010-03-03 12:20:00,2011-05-10 12:20:00,2.14,75.77,34.2,213.31,433.82
31831,France,2009-06-24 12:20:00,2010-09-25 12:20:00,2.05,45.59,25.62,440.49,458.33
51734,United Kingdom,2008-07-02 12:20:00,2010-08-05 12:20:00,5.27,77.75,14.63,491.06,764.54
18728,United Kingdom,2010-02-21 12:20:00,2011-11-15 12:20:00,7.28,686.46,83.51,24.32,632.87
54632,United Kingdom,2009-07-06 12:20:00,2010-11-11 12:20:00,1.86,62.07,38.49,393.27,493.06
52279,United Kingdom,2011-02-24 12:20:00,2011-08-22 12:20:00,5.51,154.85,25.2,109.79,179.01
32522,United Kingdom,2011-01-23 12:20:00,2011-11-24 12:20:00,8.74,263.69,32.4,15.52,305.57
51992,United Kingdom,2009-01-07 12:20:00,2011-03-03 12:20:00,4.35,109.81,19.95,281.54,785.75
55940,United Kingdom,2010-11-15 12:20:00,2011-11-20 12:20:00,1.97,34.67,20.6,19.8,370.17
52418,Germany,2009-08-24 12:20:00,2011-07-05 12:20:00,6.13,291.26,51.12,157.44,680.34
56960,United Kingdom,2009-02-13 12:20:00,2010-12-22 12:20:00,4.34,451.21,93.93,352.76,677.71
33827,United Kingdom,2011-02-07 12:20:00,2011-10-24 12:20:00,4.5,175.54,49.01,46.99,259.39
28307,United Kingdom,2009-09-10 12:20:00,2011-06-15 12:20:00,14.84,569.37,36.98,177.91,643.33
51416,United Kingdom,2009-12-24 12:20:00,2011-11-19 12:20:00,1.88,120.26,57.56,20.63,695.05
22321,Germany,2009-11-29 12:20:00,2011-09-28 12:20:00,14.73,3837.95,222.91,72.04,668.86
40186,United Kingdom,2010-03-24 12:20:00,2011-10-04 12:20:00,5.16,72.86,15.12,66.02,559.93
46322,United Kingdom,2009-10-19 12:20:00,2011-03-22 12:20:00,1.92,226.04,105.78,262.33,519.54
55524,United Kingdom,2011-10-21 12:20:00,2011-12-07 12:20:00,2.24,4.26,2.02,2.15,47.37
51929,United Kingdom,2009-10-06 12:20:00,2011-01-29 12:20:00,4.29,123.97,28.59,314.17,480.75
59912,United Kingdom,2010-01-31 12:20:00,2011-10-22 12:20:00,2.22,28.63,15.05,48.18,629.47
36398,United Kingdom,2010-01-10 12:20:00,2011-06-05 12:20:00,1.91,87.24,55.7,187.94,511.7
52315,United Kingdom,2009-06-28 12:20:00,2011-06-25 12:20:00,13.72,221.09,16.73,167.48,727.17
46123,United Kingdom,2008-09-11 12:20:00,2010-05-22 12:20:00,1.09,142.59,135.47,566.7,618.33
41976,United Kingdom,2009-11-10 12:20:00,2010-12-29 12:20:00,1.75,57.82,34.54,345.6,414.41
41004,United Kingdom,2009-08-18 12:20:00,2011-09-29 12:20:00,12.2,162.25,10.12,71.64,772.15
21768,United Kingdom,2009-11-05 12:20:00,2011-10-18 12:20:00,10.92,463.17,43.3,52.65,712.59
23705,United Kingdom,2009-02-23 12:20:00,2010-07-27 12:20:00,1.09,11.19,10.12,500.17,519.32
52440,United Kingdom,2011-01-26 12:20:00,2011-08-10 12:20:00,6.04,149.04,28.19,121.36,196.92
28296,United Kingdom,2009-09-10 12:20:00,2011-06-25 12:20:00,7.41,747.91,112.01,167.22,653.5
28928,United Kingdom,2010-02-10 12:20:00,2011-09-15 12:20:00,11.36,1769.79,134.18,85.02,582.0
32127,United Kingdom,2009-03-26 12:20:00,2010-09-11 12:20:00,1.03,67.82,66.96,454.54,534.47
50316,United Kingdom,2009-10-07 12:20:00,2011-11-07 12:20:00,4.89,655.79,124.99,32.12,761.0
32673,United Kingdom,2011-02-11 12:20:00,2011-12-06 12:20:00,7.4,390.15,57.01,3.04,298.64
15182,United Kingdom,2010-02-21 12:03:00,2011-07-08 13:37:00,8.0,446.65,55.83125,153.0,656.0
39825,United Kingdom,2009-05-15 12:20:00,2010-11-26 12:20:00,2.08,54.04,29.69,378.96,560.34
52822,United Kingdom,2008-08-04 12:20:00,2010-06-18 12:20:00,2.22,50.03,32.95,539.32,683.55
15053,United Kingdom,2011-07-06 13:06:00,2011-12-05 12:08:00,2.0,1.5,0.75,4.0,155.0
60075,United Kingdom,2010-12-20 12:20:00,2011-12-04 12:20:00,2.3,32.13,15.03,5.81,349.99
27118,United Kingdom,2009-10-18 12:20:00,2011-06-07 12:20:00,5.56,204.93,43.61,185.07,597.08
28099,United Kingdom,2009-06-20 12:20:00,2011-05-08 12:20:00,4.2,201.71,52.16,215.89,687.28
40374,Netherlands,2010-03-16 12:20:00,2011-10-03 12:20:00,3.41,129.69,34.61,67.38,566.29
36250,United Kingdom,2011-03-22 12:20:00,2011-08-05 12:20:00,1.01,8.81,7.64,126.28,136.27
35241,United Kingdom,2009-07-27 12:20:00,2010-11-18 12:20:00,2.16,123.98,57.56,386.44,479.49
18061,United Kingdom,2009-12-04 11:36:00,2011-04-08 07:49:00,14.0,1197.6,85.54285714285712,245.0,735.0
19836,United Kingdom,2010-02-05 12:20:00,2011-11-29 12:20:00,21.93,829.24,46.18,10.39,662.28
13171,United Kingdom,2011-02-13 14:16:00,2011-02-13 14:16:00,1.0,5.0,5.0,298.0,298.0
28753,United Kingdom,2009-09-07 12:20:00,2011-08-20 12:20:00,8.68,2336.93,236.7,111.64,712.67
14087,United Kingdom,2009-12-04 15:27:00,2011-12-07 12:41:00,3.0,134.06,44.68666666666666,1.0,734.0
19456,United Kingdom,2010-03-24 12:20:00,2011-11-27 12:20:00,24.81,1157.48,37.07,12.05,613.47
26560,United Kingdom,2009-05-23 12:20:00,2010-09-05 12:20:00,0.98,33.37,29.02,460.08,470.4
17930,United Kingdom,2010-03-19 10:11:00,2010-03-19 10:11:00,1.0,7.800000000000001,7.800000000000001,630.0,630.0
57602,United Kingdom,2010-06-18 12:20:00,2011-10-23 12:20:00,2.87,173.49,59.56,47.46,492.07
26740,United Kingdom,2007-12-25 12:20:00,2010-01-30 12:20:00,0.96,51.26,46.35,678.93,767.84
20324,United Kingdom,2010-07-16 12:20:00,2011-11-17 12:20:00,9.01,333.59,40.34,22.65,489.41
52014,United Kingdom,2008-11-23 12:20:00,2010-08-19 12:20:00,3.44,142.1,34.69,477.2,634.78
58049,United Kingdom,2008-09-12 12:20:00,2010-05-01 12:20:00,1.14,160.45,159.1,587.89,596.4
55828,United Kingdom,2010-10-16 12:20:00,2011-11-30 12:20:00,1.79,48.39,23.78,9.41,410.01
20430,United Kingdom,2010-03-07 12:20:00,2011-12-09 12:20:00,20.53,1817.71,94.97,0.0,642.67
22565,United Kingdom,2009-09-13 12:20:00,2011-09-07 12:20:00,7.82,713.37,99.92,93.41,724.99
19647,United Kingdom,2009-09-29 12:20:00,2011-11-15 12:20:00,10.54,854.84,76.08,24.27,777.0
17758,United Kingdom,2010-05-20 13:18:00,2011-11-20 14:43:00,9.0,320.25,35.583333333333336,18.0,567.0
30238,United Kingdom,2009-08-28 12:20:00,2010-11-23 12:20:00,0.98,5.86,4.78,381.36,452.51
19675,United Kingdom,2010-02-18 12:20:00,2011-11-30 12:20:00,46.17,6496.35,143.73,9.41,650.74
19695,United Kingdom,2009-11-15 12:20:00,2011-12-04 12:20:00,21.77,2081.06,79.42,5.27,749.43
25354,United Kingdom,2009-07-17 12:20:00,2010-10-31 12:20:00,1.1,5.45,4.85,404.74,471.1
16023,United Kingdom,2011-03-18 13:32:00,2011-10-24 16:34:00,3.0,41.55,13.85,45.0,265.0
38643,United Kingdom,2009-12-02 12:20:00,2010-12-29 12:20:00,1.01,42.85,41.41,345.33,392.36
33518,United Kingdom,2009-11-28 12:20:00,2011-10-18 12:20:00,5.14,176.26,37.14,52.82,689.15
20181,United Kingdom,2010-01-18 12:20:00,2011-12-03 12:20:00,17.97,1884.71,95.88,6.85,684.64
47495,United Kingdom,2011-06-12 12:20:00,2011-10-08 12:20:00,1.98,32.53,14.61,62.11,118.31
60049,United Kingdom,2010-04-09 12:20:00,2011-11-30 12:20:00,2.25,21.46,12.18,9.13,600.59
62736,United Kingdom,2008-05-21 12:20:00,2010-07-27 12:20:00,4.31,108.45,24.75,500.23,797.72
18704,United Kingdom,2009-09-30 12:20:00,2011-12-09 12:20:00,24.74,1524.95,58.32,0.0,800.5
51460,United Kingdom,2011-09-06 12:20:00,2011-11-16 12:20:00,1.96,79.03,33.8,23.66,71.97
50132,Belgium,2009-10-08 12:20:00,2011-10-13 12:20:00,6.81,952.7,141.12,57.05,735.57
39913,United Kingdom,2009-11-20 12:20:00,2010-12-24 12:20:00,1.01,50.98,46.07,350.08,399.8
22706,United Kingdom,2009-09-16 12:20:00,2011-09-20 12:20:00,7.28,1754.64,179.11,80.76,734.04
30976,United Kingdom,2009-08-03 12:20:00,2010-10-15 12:20:00,1.01,17.02,16.9,420.68,438.95
42911,United Kingdom,2010-04-18 12:20:00,2011-05-24 12:20:00,5.42,137.0,26.9,199.41,401.11
46958,United Kingdom,2011-11-19 12:20:00,2011-12-09 12:20:00,1.72,27.1,16.11,0.0,20.46
33311,United Kingdom,2009-10-22 12:20:00,2011-11-01 12:20:00,4.16,237.22,56.28,38.79,740.32
39527,United Kingdom,2009-07-17 12:20:00,2010-11-08 12:20:00,2.27,55.72,25.88,396.14,479.19
47038,United Kingdom,2011-11-08 12:20:00,2011-12-03 12:20:00,1.82,32.42,13.95,6.94,25.11
37853,United Kingdom,2010-09-02 12:20:00,2011-11-29 12:20:00,4.4,96.35,18.32,10.64,453.16
38970,United Kingdom,2009-05-28 12:20:00,2010-10-14 12:20:00,4.25,140.53,44.34,421.25,504.33
14153,United Kingdom,2010-08-13 14:35:00,2010-08-13 14:35:00,1.0,10.5,10.5,482.0,482.0
58619,United Kingdom,2010-12-14 12:20:00,2011-11-15 12:20:00,1.97,195.53,103.99,24.79,336.85
62456,United Kingdom,2010-06-01 12:20:00,2011-09-19 12:20:00,3.42,786.85,249.74,81.63,475.07
33100,United Kingdom,2010-01-31 12:20:00,2011-11-29 12:20:00,8.72,362.98,43.37,10.57,667.25
39445,United Kingdom,2009-10-24 12:20:00,2010-11-18 12:20:00,1.14,63.02,61.5,386.67,390.49
51090,Australia,2010-06-07 12:20:00,2011-03-17 12:20:00,2.27,60.26,27.45,267.8,283.16
60682,United Kingdom,2010-03-08 12:20:00,2011-04-29 12:20:00,2.21,455.47,296.63,224.99,417.33
23235,United Kingdom,2010-01-16 12:20:00,2011-10-15 12:20:00,13.06,673.2,47.36,55.08,637.14
34566,United Kingdom,2011-10-18 12:20:00,2011-12-02 12:20:00,5.31,147.68,28.59,7.82,45.49
49632,United Kingdom,2009-06-10 12:20:00,2011-07-03 12:20:00,6.1,498.48,94.22,159.82,753.22
39248,United Kingdom,2009-09-10 12:20:00,2011-01-13 12:20:00,3.18,169.33,68.12,330.93,490.15
22203,United Kingdom,2009-08-16 12:20:00,2011-10-31 12:20:00,34.9,5293.9,132.55,39.01,806.92
55260,United Kingdom,2010-08-23 12:20:00,2011-11-23 12:20:00,2.68,499.82,195.9,16.64,457.65
18880,United Kingdom,2010-02-06 12:20:00,2011-12-08 12:20:00,124.96,3550.39,29.74,1.88,670.31
57634,United Kingdom,2009-11-15 12:20:00,2011-10-13 12:20:00,2.71,231.74,87.2,57.12,697.9
20904,United Kingdom,2009-09-25 12:20:00,2011-12-02 12:20:00,8.31,465.1,52.69,7.27,798.27
36823,United Kingdom,2010-07-07 12:20:00,2011-05-18 12:20:00,1.78,82.73,33.9,205.51,315.55
46233,United Kingdom,2008-10-27 12:20:00,2010-10-18 12:20:00,3.26,161.93,62.33,417.17,721.72
13506,United Kingdom,2010-09-05 12:33:00,2011-01-27 13:53:00,3.0,101.85,33.95,315.0,459.0
15770,United Kingdom,2010-04-06 11:47:00,2010-04-06 11:47:00,1.0,68.55000000000001,68.55000000000001,612.0,612.0
49974,United Kingdom,2009-09-26 12:20:00,2011-10-08 12:20:00,5.21,354.01,72.17,62.4,742.38
15246,United Kingdom,2010-06-02 11:28:00,2010-12-16 09:46:00,2.0,57.900000000000006,28.950000000000003,358.0,555.0
36490,United Kingdom,2010-04-18 12:20:00,2011-09-05 12:20:00,2.71,144.78,47.26,95.75,505.1
41741,United Kingdom,2009-11-17 12:20:00,2011-02-04 12:20:00,2.6,58.96,16.22,308.01,444.74
63370,United Kingdom,2008-12-18 12:20:00,2010-10-20 12:20:00,6.05,141.8,19.97,415.41,671.81
41266,United Kingdom,2011-08-10 12:20:00,2011-10-20 12:20:00,6.94,356.44,43.64,50.9,71.01
17189,United Kingdom,2009-12-02 11:45:00,2011-08-25 19:39:00,5.0,95.7,19.14,105.0,737.0
15547,United Kingdom,2009-12-06 13:40:00,2011-12-02 12:52:00,24.0,1852.7,77.19583333333334,6.0,732.0
15358,United Kingdom,2009-12-07 12:19:00,2011-12-05 09:03:00,26.0,1717.11,66.0426923076923,4.0,732.0
13976,United Kingdom,2010-02-09 13:08:00,2011-05-17 09:13:00,3.0,116.48,38.82666666666667,206.0,667.0
15610,United Kingdom,2011-10-19 10:36:00,2011-10-19 10:36:00,1.0,41.6,41.6,51.0,51.0
14595,United Kingdom,2010-01-20 13:59:00,2011-10-14 15:26:00,4.0,270.64,67.66,55.0,687.0
37377,France,2010-07-05 12:20:00,2011-11-26 12:20:00,5.24,153.11,30.8,13.03,509.9
15871,United Kingdom,2010-09-28 14:16:00,2010-09-28 14:16:00,1.0,5.45,5.45,436.0,436.0
24610,United Kingdom,2009-02-02 12:20:00,2010-07-19 12:20:00,1.08,19.47,15.84,508.33,532.31
22339,United Kingdom,2009-09-27 12:20:00,2011-10-03 12:20:00,8.86,343.62,43.78,67.06,736.76
22753,United Kingdom,2010-02-06 12:20:00,2011-10-18 12:20:00,13.53,1233.71,99.12,52.68,619.67
43840,United Kingdom,2009-04-02 12:20:00,2010-09-11 12:20:00,0.88,96.16,81.15,454.19,527.42
44464,France,2010-10-03 12:20:00,2011-09-29 12:20:00,3.36,83.21,36.57,71.04,361.75
14525,United Kingdom,2009-12-13 14:01:00,2011-11-20 11:37:00,17.0,2550.61,150.03588235294117,19.0,725.0
32422,United Kingdom,2011-08-08 12:20:00,2011-12-07 12:20:00,12.8,295.68,26.51,2.61,121.8
32379,United Kingdom,2010-05-11 12:20:00,2011-12-08 12:20:00,8.23,218.0,21.27,1.02,576.18
23096,France,2010-08-16 12:20:00,2011-11-07 12:20:00,8.41,384.64,53.98,32.34,448.98
41588,United Kingdom,2009-08-15 12:20:00,2010-10-25 12:20:00,1.7,66.14,30.66,410.65,436.28
34386,United Kingdom,2011-07-09 12:20:00,2011-12-06 12:20:00,5.57,313.88,47.87,3.39,150.84
17953,United Kingdom,2010-06-17 15:08:00,2010-06-17 15:08:00,1.0,34.0,34.0,539.0,539.0
28701,United Kingdom,2009-01-09 12:20:00,2011-02-28 12:20:00,10.45,376.76,33.12,284.29,780.13
18015,United Kingdom,2011-12-05 14:49:00,2011-12-05 14:49:00,1.0,14.74,14.74,3.0,3.0
21595,United Kingdom,2010-05-24 12:20:00,2011-10-22 12:20:00,8.36,594.04,67.29,48.25,516.51
21253,Germany,2010-04-22 12:20:00,2011-11-17 12:20:00,7.43,3233.16,384.53,22.28,574.38
22712,United Kingdom,2010-01-14 12:20:00,2011-10-24 12:20:00,13.91,619.29,54.69,46.09,648.71
15022,United Kingdom,2010-01-31 16:02:00,2011-11-28 12:35:00,4.0,157.6,39.400000000000006,10.0,676.0
32669,United Kingdom,2010-04-21 12:20:00,2011-11-23 12:20:00,7.11,270.36,41.0,16.42,581.9
62749,United Kingdom,2009-01-11 12:20:00,2010-06-29 12:20:00,2.55,80.06,32.85,528.58,534.37
45690,United Kingdom,2008-08-21 12:20:00,2010-06-06 12:20:00,0.92,78.6,76.24,551.68,654.32
27777,United Kingdom,2009-11-24 12:20:00,2011-08-01 12:20:00,4.8,154.73,33.61,130.08,615.09
61014,United Kingdom,2010-08-04 12:20:00,2011-05-20 12:20:00,1.75,16.22,6.58,203.11,289.41
48109,United Kingdom,2009-07-21 12:20:00,2011-04-09 12:20:00,1.95,59.44,34.36,244.81,627.66
44881,United Kingdom,2010-09-04 12:20:00,2011-11-08 12:20:00,2.17,111.65,68.21,31.04,430.79
20504,United Kingdom,2010-01-12 12:20:00,2011-11-18 12:20:00,7.37,552.43,55.66,21.22,675.41
25363,United Kingdom,2008-09-23 12:20:00,2010-05-18 12:20:00,1.13,10.3,8.71,570.69,602.26
22010,United Kingdom,2010-02-11 12:20:00,2011-10-24 12:20:00,17.19,1048.19,61.4,46.92,620.29
16374,United Kingdom,2010-04-30 13:10:00,2011-10-04 15:21:00,4.0,102.16,25.54,65.0,587.0
63083,United Kingdom,2011-01-04 12:20:00,2011-12-01 12:20:00,1.8,336.8,178.04,8.92,331.47
21844,United Kingdom,2010-04-21 12:20:00,2011-11-01 12:20:00,8.99,587.24,81.95,38.4,559.55
19303,United Kingdom,2010-04-10 12:20:00,2011-11-21 12:20:00,23.89,675.88,35.64,18.97,590.0
50644,United Kingdom,2010-07-14 12:20:00,2011-09-15 12:20:00,2.16,51.41,25.94,85.85,428.53
48240,United Kingdom,2010-09-20 12:20:00,2011-07-15 12:20:00,1.87,32.05,15.3,147.42,298.13
21378,United Kingdom,2010-01-02 12:20:00,2011-12-06 12:20:00,9.95,529.23,61.72,3.34,703.06
55408,United Kingdom,2011-03-18 12:20:00,2011-12-05 12:20:00,3.52,517.71,110.74,4.24,262.1
26619,Austria,2009-06-15 12:20:00,2010-09-25 12:20:00,1.06,51.6,46.01,440.69,467.43
32806,United Kingdom,2010-02-12 12:20:00,2011-11-30 12:20:00,8.83,289.18,35.09,9.05,656.9
28659,United Kingdom,2009-01-22 12:20:00,2011-04-11 12:20:00,30.48,3773.34,155.57,242.94,809.54
40424,United Kingdom,2009-11-12 12:20:00,2011-10-11 12:20:00,5.04,75.55,16.28,59.16,698.25
33892,United Kingdom,2009-08-09 12:20:00,2011-09-03 12:20:00,6.88,223.6,30.16,97.64,755.59
46794,United Kingdom,2011-11-22 12:20:00,2011-12-09 12:20:00,2.12,30.77,13.24,0.0,17.86
35154,United Kingdom,2009-06-19 12:20:00,2010-09-20 12:20:00,2.62,73.44,22.63,445.7,458.43
49344,United Kingdom,2010-11-25 12:20:00,2011-06-07 12:20:00,0.89,77.58,67.22,185.67,194.55
19346,United Kingdom,2009-12-09 12:20:00,2011-12-05 12:20:00,25.77,1709.35,67.52,4.05,726.38
55606,United Kingdom,2011-10-20 12:20:00,2011-12-08 12:20:00,1.73,4.1,1.99,1.96,49.65
46643,United Kingdom,2008-07-19 12:20:00,2010-10-06 12:20:00,2.79,278.22,92.89,429.06,809.89
39894,United Kingdom,2009-09-26 12:20:00,2010-11-20 12:20:00,1.03,55.63,48.0,384.22,420.05
52366,United Kingdom,2009-11-15 12:20:00,2011-07-12 12:20:00,9.78,366.37,36.63,150.41,604.63
27763,United Kingdom,2009-07-10 12:20:00,2011-04-24 12:20:00,3.21,291.36,76.05,229.16,653.76
62048,United Kingdom,2011-10-28 12:20:00,2011-11-19 12:20:00,1.15,61.24,52.42,20.61,22.29
52953,United Kingdom,2009-06-14 12:20:00,2011-02-08 12:20:00,1.79,328.63,144.73,304.96,604.33
22374,United Kingdom,2009-10-08 12:20:00,2011-10-27 12:20:00,8.65,467.31,58.97,43.67,749.63
19905,United Kingdom,2010-04-26 12:20:00,2011-11-12 12:20:00,7.77,321.97,53.82,27.58,565.48
41555,United Kingdom,2009-05-21 12:20:00,2010-10-05 12:20:00,1.87,40.26,21.21,430.43,502.02
45183,United Kingdom,2011-04-28 12:20:00,2011-08-20 12:20:00,1.1,22.51,20.13,111.7,114.27
30377,United Kingdom,2009-09-03 12:20:00,2010-11-12 12:20:00,1.08,8.38,7.18,392.52,435.65
33991,United Kingdom,2010-05-19 12:20:00,2011-09-24 12:20:00,6.48,179.58,38.03,76.93,493.49
48151,United Kingdom,2011-03-13 12:20:00,2011-08-26 12:20:00,1.88,40.04,20.68,105.42,166.76
40381,United Kingdom,2009-10-05 12:20:00,2011-10-18 12:20:00,5.59,78.82,15.77,52.83,743.18
28947,United Kingdom,2009-04-11 12:20:00,2011-07-21 12:20:00,8.66,1403.07,160.05,141.96,831.61
25849,United Kingdom,2009-03-02 12:20:00,2010-08-05 12:20:00,1.02,16.26,15.78,491.02,521.83
28962,United Kingdom,2009-08-10 12:20:00,2011-07-29 12:20:00,8.8,846.53,90.66,133.76,718.7
38782,United Kingdom,2009-02-06 12:20:00,2011-02-03 12:20:00,6.87,288.8,37.73,309.05,727.17
16198,United Kingdom,2011-09-25 14:58:00,2011-09-25 14:58:00,1.0,24.8,24.8,74.0,74.0
32931,United Kingdom,2009-12-22 12:20:00,2011-11-13 12:20:00,8.92,250.96,23.34,26.18,691.99
49009,United Kingdom,2011-03-30 12:20:00,2011-08-12 12:20:00,1.02,41.37,36.72,119.8,135.68
58473,Germany,2010-07-03 12:20:00,2011-08-26 12:20:00,1.93,81.97,42.4,105.76,419.45
41307,United Kingdom,2010-11-10 12:20:00,2011-11-11 12:20:00,6.33,176.55,23.84,28.63,366.04
29542,United Kingdom,2010-05-16 12:20:00,2011-03-26 12:20:00,0.99,4.42,4.2,258.86,314.03
50223,United Kingdom,2010-02-14 12:20:00,2011-10-11 12:20:00,6.71,379.4,74.01,59.26,604.36
29014,United Kingdom,2009-04-03 12:20:00,2011-03-20 12:20:00,6.94,4436.25,662.13,264.64,716.64
58798,United Kingdom,2008-11-09 12:20:00,2010-08-08 12:20:00,6.2,322.94,67.28,488.89,637.55
22284,United Kingdom,2010-09-10 12:20:00,2011-11-05 12:20:00,7.77,974.8,183.11,34.56,421.42
31322,United Kingdom,2009-02-08 12:20:00,2010-09-21 12:20:00,1.92,59.89,31.16,444.31,590.23
17894,United Kingdom,2010-08-27 14:13:00,2011-09-29 09:23:00,17.0,523.5600000000001,30.79764705882353,71.0,468.0
48815,United Kingdom,2008-12-04 12:20:00,2010-07-25 12:20:00,2.11,111.09,52.77,502.72,598.07
34844,United Kingdom,2009-11-28 12:20:00,2011-12-03 12:20:00,5.22,249.91,50.79,6.94,735.9
49639,United Kingdom,2010-01-27 12:20:00,2011-07-20 12:20:00,6.01,955.57,166.59,142.48,539.16
13970,United Kingdom,2010-09-28 11:53:00,2010-09-28 11:53:00,1.0,102.0,102.0,437.0,437.0
53432,United Kingdom,2011-10-14 12:20:00,2011-11-12 12:20:00,0.94,10.78,9.04,27.5,29.07
17179,United Kingdom,2010-05-26 11:22:00,2011-06-14 16:48:00,6.0,473.1,78.85,177.0,562.0
59059,United Kingdom,2009-07-06 12:20:00,2010-11-12 12:20:00,1.87,23.36,11.32,392.95,494.73
55787,United Kingdom,2010-11-16 12:20:00,2011-11-15 12:20:00,2.11,47.9,22.42,24.35,364.24
50962,United Kingdom,2010-11-25 12:20:00,2011-08-11 12:20:00,1.72,54.15,30.98,120.81,259.96
34514,United Kingdom,2009-09-08 12:20:00,2011-12-09 12:20:00,6.34,298.49,56.96,0.0,822.96
62126,United Kingdom,2009-07-08 12:20:00,2011-07-25 12:20:00,5.02,31.66,7.49,137.69,747.9
14162,United Kingdom,2011-02-20 12:32:00,2011-02-20 12:32:00,1.0,17.4,17.4,291.0,291.0
14221,United Kingdom,2010-04-06 14:10:00,2011-10-28 13:42:00,13.0,811.25,62.40384615384615,41.0,611.0
15594,United Kingdom,2011-04-19 10:08:00,2011-11-09 16:26:00,4.0,130.05,32.5125,29.0,234.0
44553,United Kingdom,2011-04-18 12:20:00,2011-09-28 12:20:00,3.43,115.98,32.06,72.12,163.87
51355,United Kingdom,2011-04-02 12:20:00,2011-11-13 12:20:00,2.18,139.36,56.29,26.92,225.55
57729,United Kingdom,2010-08-01 12:20:00,2011-10-18 12:20:00,2.14,156.24,74.62,52.42,443.59
57371,United Kingdom,2011-08-10 12:20:00,2011-11-17 12:20:00,2.59,49.03,13.9,22.03,99.19
60950,United Kingdom,2010-01-03 12:20:00,2011-03-14 12:20:00,2.1,10.37,4.34,270.03,435.64
59111,United Kingdom,2009-09-01 12:20:00,2010-12-15 12:20:00,1.91,28.74,14.31,359.54,470.03
33019,United Kingdom,2011-09-10 12:20:00,2011-11-25 12:20:00,5.72,161.31,22.88,14.59,76.86
41196,United Kingdom,2010-07-05 12:20:00,2011-10-28 12:20:00,7.73,383.36,53.16,42.93,480.9
34127,United Kingdom,2011-05-21 12:20:00,2011-11-27 12:20:00,4.05,201.67,51.45,12.68,190.73
